2510100205	64485
2510100206	30803
2510100207	36158
2510100208	63200
2510100209	78466
2510100210	87521
2510100211	20984
2510100212	60647
2510100213	06731
2510100214	99208
2510100215	40607
2510100216	56626
2510100217	50049
2510100218	40167
2510100219	97584
2510100220	15774
2510100221	77760
2510100222	32332
2510100223	15079
2510100224	27260
2510100225	92768
2510100226	94005
2510100227	42588
2510100228	50204
2510100229	99134
2510100230	89460
2510100231	20414
2510100232	95358
2510100233	12972
2510100234	57008
2510100235	36329
2510100236	26455
2510100237	34353
2510100238	00305
2510100239	64208
2510100240	22492
2510100241	27447
2510100242	90679
2510100243	06060
2510100244	34319
2510100245	27477
2510100246	91165
2510100247	35330
2510100248	15351
2510100249	73615
2510100250	50809
2510100251	96134
2510100252	66496
2510100253	20950
2510100254	94193
2510100255	78360
2510100256	88485
2510100257	75510
2510100258	98358
2510100259	60867
2510100260	71463
2510100261	14665
2510100262	65229
2510100263	11898
2510100264	92443
2510100265	40700
2510100266	35001
2510100267	78831
2510100268	69878
2510100269	68117
2510100270	80962
2510100271	60848
2510100272	84909
2510100273	17175
2510100274	66002
2510100275	97944
2510100276	80074
2510100277	91821
2510100278	91721
2510100279	79869
2510100280	62481
2510100281	67793
2510100282	00591
2510100283	00231
2510100284	72349
2510100285	20753
2510100286	52996
2510100287	72808
2510100288	10287
2510100289	31143
2510100290	54255
2510100291	45534
2510100292	81384
2510100293	91377
2510100294	87066
2510100295	05408
2510100296	12971
2510100297	94705
2510100298	96117
2510100299	34594
2510100300	99480
2510100301	34788
2510100302	72893
2510100303	69963
2510100304	21121
2510100305	81333
2510100306	98214
2510100307	65226
2510100308	44805
2510100309	08653
